place_code,city,state,pop_estimate_2021,state_code,city_state,city_state_code,place_state_code,geo_code,land_area_sqkm,pop_per_km2,county_state,white_alone,black_or_african_american_alone,american_indian_and_alaska_native_alone,asian_alone,native_hawaiian_and_other_pacific_islander_alone,some_other_race_alone,two_or_more_races,hispanic_or_latino,access2,arthritis,binge,bphigh,bpmed,cancer,casthma,cervical,chd,checkup,cholscreen,colon_screen,copd,corem,corew,csmoking,dental,depression,diabetes,ghlth,highchol,kidney,lpa,mammouse,mhlth,obesity,phlth,sleep,stroke,teethlost,cumulative_confirmed,cumulative_deceased,walk_score,bike_score,living_wage,median_aqi,violent_crime,property_crime,walkable,walkable_detail,aqi_concern_level
70000,Santa Monica,California,91105,CA,"Santa Monica, California","Santa Monica, CA",70000CA,670000.0,21.782142,4182.554681720466,"Los Angeles, California",0.695713736896987,0.0414466823994292,0.0059162504802151,0.0944185280720048,0.0013500905548542,0.058690521925251,0.1240985675868503,0.1486636298776137,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,83,88,45536.0,77.0,0.0072882937270182,0.0435102354426211,Walkable,Very Walkable,Moderate
70098,Santa Rosa,California,176938,CA,"Santa Rosa, California","Santa Rosa, CA",70098CA,670098.0,110.145874,1606.396985873479,"Sonoma, California",0.5607840034362319,0.0229571940453718,0.0228272050096644,0.0618182640246866,0.0058382032124246,0.1927115712848568,0.139783426963117,0.3452169686556873,11.55,23.15,18.75,26.45,61.05,6.65,9.85,84.55000000000001,5.8,64.85,86.94999999999999,62.25,5.9,41.15,33.8,11.6,65.25,17.45,9.1,12.95,27.65,2.75,18.95,70.69999999999999,13.75,25.2,9.55,28.95,2.7,7.85,0.3816138545576095,0.0020732754790747,47,51,45066.0,33.0,0.0048435045044026,0.0162429777662231,Car Dependent,Car Dependent,Good
70224,Santee,California,59703,CA,"Santee, California","Santee, CA",70224CA,670224.0,42.831662,1393.898747146445,"San Diego, California",0.691322044118386,0.0232986617087918,0.0075708088370768,0.0597792405741755,0.0054771117029295,0.0739493827780848,0.1441971090229971,0.2097382041103462,12.1,19.75,18.4,26.950000000000003,57.75,5.550000000000001,9.0,82.5,5.15,69.25,86.6,61.3,5.15,39.55,32.4,10.8,66.5,16.7,9.2,13.55,27.950000000000003,2.55,20.35,67.25,13.75,28.25,9.2,34.8,2.55,7.949999999999999,0.3129488088881096,0.002000462258211,35,31,47304.0,64.0,0.0016414585531715,0.0135001591209821,Car Dependent,Car Dependent,Moderate
72016,Simi Valley,California,125975,CA,"Simi Valley, California","Simi Valley, CA",72016CA,672016.0,107.601139,1170.7589823933,"Ventura, California",0.6013335979360984,0.0161857511410994,0.0095256995435602,0.1073705100218297,0.001666997420123,0.1245088311172851,0.1424330224250843,0.2851438777535225,14.55,20.0,17.1,27.4,59.3,5.9,9.5,82.5,5.65,68.35,86.15,60.05,5.449999999999999,37.8,31.35,10.95,67.0,16.75,9.9,13.95,30.5,2.75,20.75,66.1,13.85,28.85,9.6,30.3,2.6,8.600000000000001,0.2932923071102837,0.0023613197539057,39,47,43914.0,48.0,0.0011589601111331,0.0094304425481246,Car Dependent,Car Dependent,Good
73080,South Gate,California,91154,CA,"South Gate, California","South Gate, CA",73080CA,673080.0,18.743139,4863.3262550099,"Los Angeles, California",0.1548917217017355,0.0115409087917151,0.0351931895473594,0.0079206617372797,0.00065822673717,0.5823331943743555,0.2247076376242403,0.9658380323408736,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,70,55,45536.0,77.0,0.0068236171753296,0.0302126072361059,Walkable,Very Walkable,Moderate
73262,South San Francisco,California,64251,CA,"South San Francisco, California","South San Francisco, CA",73262CA,673262.0,23.83562,2695.5875282455418,"San Mateo, California",0.2269847940109881,0.0204043516832422,0.0113928187888126,0.4259700238128589,0.0164666697794586,0.1901137725482871,0.1375231513906398,0.3369597360352368,9.85,17.65,16.15,24.15,59.4,5.5,8.3,82.1,4.550000000000001,67.0,87.6,62.65,4.1,39.1,33.35,8.649999999999999,70.75,13.5,8.850000000000001,10.65,29.75,2.3,17.2,72.4,11.65,21.200000000000003,7.45,28.75,2.15,5.9,0.3928527467746044,0.0021612368572467,63,42,64090.0,33.0,0.002583617375605,0.0230969167795053,Walkable,Somewhat Walkable,Good
75000,Stockton,California,322120,CA,"Stockton, California","Stockton, CA",75000CA,675000.0,161.115474,1999.31137588932,"San Joaquin, California",0.2341953309325717,0.1256891841549733,0.0172699615050291,0.2190115484912455,0.0083136719235067,0.2544020861790637,0.1370327828138582,0.4395908357133987,16.799999999999997,21.3,18.05,28.55,58.55,5.199999999999999,9.85,79.9,5.9,67.85,84.35,54.9,6.15,30.4,27.25,13.8,60.75,15.95,11.25,17.549999999999997,29.35,2.95,24.25,66.65,15.1,29.55,11.05,34.55,3.05,11.05,0.3129839388413522,0.0039206059755926,44,52,37037.0,51.0,0.0135974171116354,0.0383925245250217,Car Dependent,Car Dependent,Moderate
77000,Sunnyvale,California,152258,CA,"Sunnyvale, California","Sunnyvale, CA",77000CA,677000.0,57.135716,2664.8480260578167,"Santa Clara, California",0.305737629549843,0.0146330570479055,0.0070997911439792,0.5112506403604409,0.0032247895020294,0.0931379631940522,0.0882121136492007,0.1666382062026297,9.85,16.200000000000003,16.4,23.0,59.35,5.050000000000001,7.9,78.25,4.300000000000001,64.55,86.6,64.1,3.8,41.75,34.8,8.4,65.75,12.6,8.85,10.65,26.05,2.2,18.65,72.25,11.4,20.55,7.199999999999999,28.65,2.1,5.8,0.2128437478024224,0.0014300978976067,60,78,60993.0,44.0,0.001701060042822,0.0221991619487974,Walkable,Somewhat Walkable,Good
78120,Temecula,California,110846,CA,"Temecula, California","Temecula, CA",78120CA,678120.0,96.522049,1148.4008177240416,"Riverside, California",0.5520451797990004,0.0466503076340147,0.0148223661656712,0.112390162928748,0.0042581599696876,0.1008516319939375,0.1613770456308752,0.2739476390668134,17.15,21.75,18.15,29.0,60.2,5.45,9.8,81.6,5.8,67.15,85.75,61.400000000000006,5.85,44.3,25.4,12.85,56.9,17.9,11.0,16.8,29.950000000000003,2.9,21.75,69.35,15.0,34.55,10.8,35.25,2.9,10.4,0.3593972492442963,0.0037431060497012,30,29,38821.0,87.0,0.0014975732096782,0.0236905255940674,Car Dependent,Car Dependent,Moderate
78582,Thousand Oaks,California,125754,CA,"Thousand Oaks, California","Thousand Oaks, CA",78582CA,678582.0,143.11408,878.6976096272289,"Ventura, California",0.6752230545350446,0.0145283649029056,0.0075146715015029,0.100728406253479,0.0014154619336164,0.0789636910157927,0.1312642142595861,0.2008683620401736,14.55,20.0,17.1,27.4,59.3,5.9,9.5,82.5,5.65,68.35,86.15,60.05,5.449999999999999,37.8,31.35,10.95,67.0,16.75,9.9,13.95,30.5,2.75,20.75,66.1,13.85,28.85,9.6,30.3,2.6,8.600000000000001,0.2932923071102837,0.0023613197539057,33,27,43914.0,48.0,0.0006997789334732,0.0110692304022138,Car Dependent,Car Dependent,Good
80000,Torrance,California,143600,CA,"Torrance, California","Torrance, CA",80000CA,680000.0,53.141224,2702.2335804685267,"Los Angeles, California",0.3992827298050139,0.0351532033426183,0.005591922005571,0.3656615598885794,0.0041991643454039,0.0793662952646239,0.1348885793871866,0.1955431754874652,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,67,54,45536.0,77.0,0.0019498607242339,0.0198676880222841,Walkable,Somewhat Walkable,Moderate
80238,Tracy,California,95387,CA,"Tracy, California","Tracy, CA",80238CA,680238.0,67.05256,1422.57059238305,"San Joaquin, California",0.3291329007097403,0.0628597188296099,0.0129053225282271,0.206852086762347,0.01052554331303,0.1896065501588267,0.1630935033075786,0.3773784687640873,16.799999999999997,21.3,18.05,28.55,58.55,5.199999999999999,9.85,79.9,5.9,67.85,84.35,54.9,6.15,30.4,27.25,13.8,60.75,15.95,11.25,17.549999999999997,29.35,2.95,24.25,66.65,15.1,29.55,11.05,34.55,3.05,11.05,0.3129839388413522,0.0039206059755926,43,46,37037.0,51.0,0.0017402790736683,0.0193212911612693,Car Dependent,Car Dependent,Moderate
80644,Tulare,California,70733,CA,"Tulare, California","Tulare, CA",80644CA,680644.0,52.798082,1339.6888167263348,"Tulare, California",0.3988378833076499,0.0294629098157861,0.0183931121258818,0.0242461086056013,0.0013572165750074,0.3097988209181004,0.1916361528565167,0.6166428682510285,22.3,23.35,16.75,29.5,61.05,5.1,10.8,79.05,6.7,68.15,82.44999999999999,55.2,7.35,33.65,27.2,15.5,52.5,18.1,13.05,22.700000000000003,29.3,3.4,28.950000000000003,66.85,16.25,35.8,13.45,35.1,3.4,14.2,0.492398346192662,0.005313742299776,40,55,34204.0,80.0,0.0036899325633014,0.0207682411321448,Car Dependent,Car Dependent,Moderate
80812,Turlock,California,72682,CA,"Turlock, California","Turlock, CA",80812CA,680812.0,43.783169,1660.044296930631,"Stanislaus, California",0.5279298863542555,0.021036845436284,0.0205002614127294,0.0751905561211854,0.0044027407060895,0.2091714592333727,0.1425662474890619,0.4122753914311659,17.9,22.1,18.2,28.8,58.25,5.550000000000001,10.0,80.15,6.15,65.9,84.0,59.3,6.7,36.75,31.4,14.3,58.05,18.0,11.05,17.950000000000003,29.75,3.05,26.15,69.19999999999999,15.6,33.0,11.5,32.65,3.05,12.4,0.4688406020867858,0.0058122578940686,46,45,37767.0,58.0,0.0058611485649817,0.0319611458132687,Car Dependent,Car Dependent,Moderate
80854,Tustin,California,79430,CA,"Tustin, California","Tustin, CA",80854CA,680854.0,28.906972,2747.7800165302683,"Orange, California",0.3472491501951403,0.0226614629233287,0.0129422132695455,0.2425406017877376,0.0027319652524235,0.2294347223970791,0.1530907717487095,0.4118343195266272,12.55,19.7,15.6,25.6,61.15,5.5,9.0,81.55,5.1,65.3,86.69999999999999,62.4,5.1,39.45,31.35,10.4,66.9,15.1,9.6,13.3,30.8,2.6,20.75,67.85,12.65,23.0,9.15,31.9,2.45,7.75,0.2261005466250656,0.0026448142171474,51,59,51843.0,49.0,0.001775147928994,0.0266649880397834,Walkable,Somewhat Walkable,Good
81204,Union City,California,68681,CA,"Union City, California","Union City, CA",81204CA,681204.0,49.682931,1382.3862364319853,"Alameda, California",0.1402716908606456,0.0460098134855345,0.0104104483044801,0.5913280237620303,0.0118955751954689,0.1172085438476434,0.1041627233150361,0.2195658187853991,10.75,18.2,15.15,25.6,61.45,5.1,8.7,78.95,4.65,65.9,87.8,60.35,4.300000000000001,38.45,30.95,9.95,63.150000000000006,13.6,9.35,11.85,27.950000000000003,2.35,18.0,71.44999999999999,12.5,24.4,7.85,29.9,2.35,6.95,0.2016070134547098,0.001325810941347,47,53,50463.0,45.0,0.0040331387137636,0.0250141960658697,Car Dependent,Car Dependent,Good
81344,Upland,California,79274,CA,"Upland, California","Upland, CA",81344CA,681344.0,40.363418,1964.0061205916709,"San Bernardino, California",0.4412543835305396,0.0641950702626334,0.0138002371521558,0.101660065090698,0.0021696899361707,0.1990942805964124,0.1748744859600877,0.4439034235688877,18.200000000000003,21.05,17.75,28.7,59.85,5.05,10.1,80.6,5.8,65.05,85.35,57.9,5.85,36.7,24.8,13.5,59.05,16.799999999999997,11.75,18.2,29.6,3.0,25.5,72.1,15.05,39.05,11.25,36.85,2.9,11.85,0.3692597645275685,0.0045884177530908,48,47,38821.0,87.0,0.0037591139591795,0.0229709614753891,Car Dependent,Car Dependent,Moderate
81554,Vacaville,California,103078,CA,"Vacaville, California","Vacaville, CA",81554CA,681554.0,77.36327299999999,1332.3893367334654,"Solano, California",0.5141446283397039,0.0950348279943343,0.0104969052562137,0.0892139932866373,0.0076543976406216,0.1181629445662508,0.1585789402200275,0.2658375211005258,12.55,20.9,16.95,27.15,61.45,5.65,9.8,82.05,5.4,68.6,86.9,63.0,5.449999999999999,38.15,33.5,11.75,63.55,16.4,10.65,14.2,28.1,2.75,21.4,71.75,14.05,30.1,9.55,35.05,2.8,8.75,0.2571957810446142,0.0012972108528514,36,46,42633.0,40.0,0.0032111604804128,0.0236907972603271,Car Dependent,Car Dependent,Good
81666,Vallejo,California,124886,CA,"Vallejo, California","Vallejo, CA",81666CA,681666.0,78.78815,1585.086082107525,"Solano, California",0.24383037330045,0.201247537754432,0.0114184135931969,0.2380010569639511,0.0107538074724148,0.1770174399051935,0.1273721634130326,0.2869416908220297,12.55,20.9,16.95,27.15,61.45,5.65,9.8,82.05,5.4,68.6,86.9,63.0,5.449999999999999,38.15,33.5,11.75,63.55,16.4,10.65,14.2,28.1,2.75,21.4,71.75,14.05,30.1,9.55,35.05,2.8,8.75,0.2571957810446142,0.0012972108528514,46,36,42633.0,40.0,0.0083035728584469,0.0395640824431881,Car Dependent,Car Dependent,Good
82590,Victorville,California,135950,CA,"Victorville, California","Victorville, CA",82590CA,682590.0,190.908178,712.1224529207964,"San Bernardino, California",0.292784111805811,0.177682971680765,0.0204486943729312,0.0414858403824935,0.0055167340934166,0.2922250827510114,0.1614711290915778,0.5497977197499081,18.200000000000003,21.05,17.75,28.7,59.85,5.05,10.1,80.6,5.8,65.05,85.35,57.9,5.85,36.7,24.8,13.5,59.05,16.799999999999997,11.75,18.2,29.6,3.0,25.5,72.1,15.05,39.05,11.25,36.85,2.9,11.85,0.3692597645275685,0.0045884177530908,19,34,38821.0,87.0,0.0072673777123942,0.0167046708348657,Car Dependent,Very Car Dependent,Moderate
82954,Visalia,California,142978,CA,"Visalia, California","Visalia, CA",82954CA,682954.0,98.25038,1455.2411909246562,"Tulare, California",0.4565177859530837,0.0207654324441522,0.0193106631789506,0.0570507350781239,0.0015456923442767,0.2660689057057729,0.1675922169844311,0.5215837401558282,22.3,23.35,16.75,29.5,61.05,5.1,10.8,79.05,6.7,68.15,82.44999999999999,55.2,7.35,33.65,27.2,15.5,52.5,18.1,13.05,22.700000000000003,29.3,3.4,28.950000000000003,66.85,16.25,35.8,13.45,35.1,3.4,14.2,0.492398346192662,0.005313742299776,39,48,34204.0,80.0,0.0040985326413853,0.0272769237225307,Car Dependent,Car Dependent,Moderate
82996,Vista,California,98655,CA,"Vista, California","Vista, CA",82996CA,682996.0,48.556164,2031.770878770407,"San Diego, California",0.4374436166438599,0.0272160559525619,0.023556839491156,0.0532765698646799,0.0071967969185545,0.2640819015761999,0.1844508641224469,0.5042217829810958,12.1,19.75,18.4,26.950000000000003,57.75,5.550000000000001,9.0,82.5,5.15,69.25,86.6,61.3,5.15,39.55,32.4,10.8,66.5,16.7,9.2,13.55,27.950000000000003,2.55,20.35,67.25,13.75,28.25,9.2,34.8,2.55,7.949999999999999,0.3129488088881096,0.002000462258211,46,30,47304.0,64.0,0.0035882621255891,0.014576047843495,Car Dependent,Car Dependent,Moderate
83346,Walnut Creek,California,69695,CA,"Walnut Creek, California","Walnut Creek, CA",83346CA,683346.0,51.179061,1361.7873919179565,"Contra Costa, California",0.6668771073965134,0.0224406341918358,0.0030705215582179,0.1676447377860678,0.0015926537054308,0.0353396943826673,0.1092330870220245,0.1047994834636631,10.85,21.05,17.15,25.6,60.1,5.8,9.2,81.55,5.1,65.65,87.15,63.85,4.9,45.35,32.6,9.95,68.9,15.55,9.45,12.55,27.6,2.55,19.15,69.55,12.9,28.200000000000003,8.65,31.5,2.5,7.1,0.3217436477397584,0.0019936772388259,41,49,50463.0,42.0,0.0017217877896549,0.0358131860248224,Car Dependent,Car Dependent,Good
83668,Watsonville,California,52067,CA,"Watsonville, California","Watsonville, CA",83668CA,683668.0,17.370216,2997.487193020513,"Santa Cruz, California",0.2251522077323448,0.0060691032707857,0.0271957285804828,0.0309601090902106,0.0008834770584055,0.5221733535636776,0.1976107707377033,0.8316784143507404,11.9,21.4,18.85,25.5,60.05,6.050000000000001,9.9,83.15,5.6,66.44999999999999,85.35,60.45,5.8,36.95,32.3,10.95,65.05,17.799999999999997,9.25,13.4,27.9,2.7,19.15,68.85,14.2,27.0,9.5,29.55,2.55,8.399999999999999,0.4607383109536297,0.0023066735662225,69,70,57084.0,34.0,0.0062995755468915,0.0186490483415599,Walkable,Somewhat Walkable,Good
84200,West Covina,California,107017,CA,"West Covina, California","West Covina, CA",84200CA,684200.0,41.535627,2576.5110034332697,"Los Angeles, California",0.2055094050477961,0.0377977330704467,0.0163245091901286,0.3142678266069876,0.0019623050543371,0.2591737761290262,0.1881757104011512,0.5429230869861797,16.5,17.9,16.6,26.3,58.85,5.050000000000001,9.2,80.55,5.449999999999999,64.1,86.9,58.6,5.35,30.6,27.75,10.45,59.650000000000006,16.0,10.6,16.0,27.85,2.85,21.75,71.1,14.7,28.75,10.05,33.9,2.8,9.0,0.3768720176487167,0.0041493921105571,47,37,45536.0,77.0,0.002429520543465,0.0221366698748796,Car Dependent,Car Dependent,Moderate
84550,Westminster,California,90195,CA,"Westminster, California","Westminster, CA",84550CA,684550.0,25.999277,3469.134930175174,"Orange, California",0.2329397416708243,0.0102777315815732,0.0084372747935029,0.5185764177615168,0.005144409335329,0.1440878097455513,0.0884749708963911,0.24774100559898,12.55,19.7,15.6,25.6,61.15,5.5,9.0,81.55,5.1,65.3,86.69999999999999,62.4,5.1,39.45,31.35,10.4,66.9,15.1,9.6,13.3,30.8,2.6,20.75,67.85,12.65,23.0,9.15,31.9,2.45,7.75,0.2261005466250656,0.0026448142171474,65,58,51843.0,49.0,0.002871556072953,0.0289483896003104,Walkable,Somewhat Walkable,Good
84816,West Sacramento,California,53637,CA,"West Sacramento, California","West Sacramento, CA",84816CA,684816.0,55.606617,964.579449240726,"Yolo, California",0.4750079236348043,0.0498350019576038,0.0176743665753118,0.1370695601916587,0.0116337602774204,0.1469135111956298,0.1670488655219345,0.321792792288905,12.4,19.65,17.25,25.35,60.400000000000006,5.3,9.75,80.3,5.3,67.0,84.3,60.9,5.550000000000001,37.35,31.15,11.6,64.7,17.4,9.45,14.1,25.75,2.6500000000000004,19.9,67.19999999999999,14.55,29.450000000000003,9.55,32.1,2.6,9.15,0.2258158540207002,0.0017378488071537,39,61,40930.0,39.0,0.0039524954788672,0.0298860860972835,Car Dependent,Car Dependent,Good
